date,ticker,price,volume,price_field
2022-04-01,AAPL,406.2513098950544,1013945.0,Close
2022-04-04,AAPL,402.317149397605,1616088.0,Close
2022-04-05,AAPL,410.14943517703347,641480.0,Close
2022-04-06,AAPL,408.6320871550624,728006.0,Close
2022-04-07,AAPL,397.3366931819968,645126.0,Close
2022-04-08,AAPL,387.60278514928115,827691.0,Close
2022-04-11,AAPL,379.9373414886347,887251.0,Close
2022-04-12,AAPL,384.307141579584,680991.0,Close
2022-04-13,AAPL,385.7171825575682,866684.0,Close
2022-04-14,AAPL,391.79988653035906,611418.0,Close
2022-04-15,AAPL,388.3093063433025,808315.0,Close
2022-04-18,AAPL,389.87218641947226,1550139.0,Close
2022-04-19,AAPL,395.46178995278734,1257851.0,Close
2022-04-20,AAPL,392.96808799349935,1151652.0,Close
2022-04-21,AAPL,397.1373552670152,816046.0,Close
2022-04-22,AAPL,391.54148087094507,702432.0,Close
2022-04-25,AAPL,388.6082006242004,776231.0,Close
2022-04-26,AAPL,385.53658212720313,1079706.0,Close
2022-04-27,AAPL,375.5592803640944,1493975.0,Close
2022-04-28,AAPL,379.79424455220993,1448019.0,Close
2022-04-29,AAPL,376.05717258142727,1329087.0,Close
2022-05-02,AAPL,376.3581084082956,858428.0,Close
2022-05-03,AAPL,380.55034550813673,1112325.0,Close
2022-05-04,AAPL,384.5017906802457,1000489.0,Close
2022-05-05,AAPL,390.35223818858486,1051792.0,Close
2022-05-06,AAPL,389.7081103510382,1978409.0,Close
2022-05-09,AAPL,386.2701910827697,646448.0,Close
2022-05-10,AAPL,385.7928576831142,999514.0,Close
2022-05-11,AAPL,371.6223412113945,1706211.0,Close
2022-05-12,AAPL,359.9433860951402,753178.0,Close
2022-05-13,AAPL,349.6202138064393,956600.0,Close
2022-05-16,AAPL,342.10540759273204,970439.0,Close
2022-05-17,AAPL,345.3044824801002,1027262.0,Close
2022-05-18,AAPL,338.58208643163505,700607.0,Close
2022-05-19,AAPL,335.9326100594709,1307356.0,Close
2022-05-20,AAPL,345.74537354783484,1419217.0,Close
2022-05-23,AAPL,343.2070131740791,1271904.0,Close
2022-05-24,AAPL,348.9757231561413,864416.0,Close
2022-05-25,AAPL,341.9650426432876,1162638.0,Close
2022-05-26,AAPL,340.59323166501963,825593.0,Close
2022-05-27,AAPL,333.6275873556381,1026324.0,Close
2022-05-30,AAPL,331.30511987108747,2081161.0,Close
2022-05-31,AAPL,337.6257081237207,1162509.0,Close
2022-06-01,AAPL,324.926336113615,832664.0,Close
2022-06-02,AAPL,328.21334782966835,1162083.0,Close
2022-06-03,AAPL,330.1082640482325,724589.0,Close
2022-06-06,AAPL,325.95085555924237,773832.0,Close
2022-06-07,AAPL,315.7148056018996,855485.0,Close
2022-06-08,AAPL,316.3831583820683,941062.0,Close
2022-06-09,AAPL,312.8502706261199,1462662.0,Close
2022-06-10,AAPL,314.62154130030694,1292500.0,Close
2022-06-13,AAPL,314.938320780819,1253740.0,Close
2022-06-14,AAPL,326.24165758230566,851121.0,Close
2022-06-15,AAPL,324.68860287980567,921274.0,Close
2022-06-16,AAPL,317.52149279498656,1236071.0,Close
2022-06-17,AAPL,318.944836663283,896801.0,Close
2022-06-20,AAPL,320.6613225757916,998724.0,Close
2022-06-21,AAPL,330.45251550798497,1331454.0,Close
2022-06-22,AAPL,336.71892044211705,1017058.0,Close
2022-06-23,AAPL,339.5486602461131,1172260.0,Close
2022-06-24,AAPL,350.69712066719984,1892654.0,Close
2022-06-27,AAPL,341.67622462207834,1093075.0,Close
2022-06-28,AAPL,337.02911034983066,1584090.0,Close
2022-06-29,AAPL,330.3108293237901,1339249.0,Close
2022-06-30,AAPL,327.6411332808457,704689.0,Close
2022-07-01,AAPL,317.8538448242101,836441.0,Close
2022-07-04,AAPL,322.4780163488668,868364.0,Close
2022-07-05,AAPL,321.06486658496027,837635.0,Close
2022-07-06,AAPL,310.80681514940653,1139580.0,Close
2022-07-07,AAPL,304.0004682589228,1369216.0,Close
2022-07-08,AAPL,306.26422711639225,1591788.0,Close
2022-07-11,AAPL,312.0923370247326,1238855.0,Close
2022-07-12,AAPL,326.0150650228347,1059838.0,Close
2022-07-13,AAPL,347.16060014832277,683410.0,Close
2022-07-14,AAPL,350.5191269449593,1122999.0,Close
2022-07-15,AAPL,343.0446588472291,1145632.0,Close
2022-07-18,AAPL,327.0759819487868,1286359.0,Close
2022-07-19,AAPL,329.1808062266694,2048710.0,Close
2022-07-20,AAPL,323.4448817090201,1631255.0,Close
2022-07-21,AAPL,320.6482327577844,1387278.0,Close
2022-07-22,AAPL,316.48290619038914,831789.0,Close
2022-07-25,AAPL,315.6650523742197,923154.0,Close
2022-07-26,AAPL,323.2601249038238,1113445.0,Close
2022-07-27,AAPL,324.5505501807013,856842.0,Close
2022-07-28,AAPL,323.58398056671035,1252637.0,Close
2022-07-29,AAPL,316.35440294250975,1268919.0,Close
2022-08-01,AAPL,304.8227924132639,855134.0,Close
2022-08-02,AAPL,301.7096396828777,1576868.0,Close
2022-08-03,AAPL,301.50957386381003,1103952.0,Close
2022-08-04,AAPL,313.43703494488875,711516.0,Close
2022-08-05,AAPL,314.5029578045768,1062861.0,Close
2022-08-08,AAPL,321.49204404557634,1240008.0,Close
2022-08-09,AAPL,318.11645734835423,1475604.0,Close
2022-08-10,AAPL,309.9604516660743,1039848.0,Close
2022-08-11,AAPL,303.5179897257999,1455116.0,Close
2022-08-12,AAPL,298.8170566976685,1182672.0,Close
2022-08-15,AAPL,313.0167342599929,822810.0,Close
2022-08-16,AAPL,307.50409698308664,735762.0,Close
2022-08-17,AAPL,313.3582633310934,1581741.0,Close
2022-08-18,AAPL,307.2754528564616,1618685.0,Close
2022-08-19,AAPL,313.75678847885536,1251630.0,Close
2022-08-22,AAPL,316.5880826318457,1718824.0,Close
2022-08-23,AAPL,315.659185404127,1479883.0,Close
2022-08-24,AAPL,315.54061330732384,1313153.0,Close
2022-08-25,AAPL,311.1442116603709,846853.0,Close
2022-08-26,AAPL,314.3718250276054,1852046.0,Close
2022-08-29,AAPL,311.3785750343299,1290811.0,Close
2022-08-30,AAPL,303.1157651636055,1027433.0,Close
2022-08-31,AAPL,294.7219829717022,946996.0,Close
2022-09-01,AAPL,295.99960536773574,1169028.0,Close
2022-09-02,AAPL,306.47494496505544,715911.0,Close
2022-09-05,AAPL,307.7182802385226,1334045.0,Close
2022-09-06,AAPL,307.073585387462,807680.0,Close
2022-09-07,AAPL,309.17250604000293,1218593.0,Close
2022-09-08,AAPL,318.24983097167285,994162.0,Close
2022-09-09,AAPL,319.95826081740364,1002871.0,Close
2022-09-12,AAPL,317.22305457922334,873249.0,Close
2022-09-13,AAPL,325.13793743368257,1094207.0,Close
2022-09-14,AAPL,328.3864057936226,1939758.0,Close
2022-09-15,AAPL,339.6936997365866,1786108.0,Close
2022-09-16,AAPL,341.2461261689366,1204636.0,Close
2022-09-19,AAPL,332.19930914305496,1144717.0,Close
2022-09-20,AAPL,322.33840199061876,1498978.0,Close
2022-09-21,AAPL,334.25712746359847,1665962.0,Close
2022-09-22,AAPL,347.1533758579404,929409.0,Close
2022-09-23,AAPL,345.9594137913685,1054693.0,Close
2022-09-26,AAPL,343.2138262695546,633280.0,Close
2022-09-27,AAPL,354.4685413692451,1643750.0,Close
2022-09-28,AAPL,345.9901901008762,2127658.0,Close
2022-09-29,AAPL,339.3365821023248,1157578.0,Close
2022-09-30,AAPL,344.33454297129947,589754.0,Close
2022-10-03,AAPL,341.515044695315,1314099.0,Close
2022-10-04,AAPL,341.65550635206006,815644.0,Close
2022-10-05,AAPL,340.60172533153747,883753.0,Close
2022-10-06,AAPL,343.3189807397193,1320276.0,Close
2022-10-07,AAPL,354.16809456688736,1262579.0,Close
2022-10-10,AAPL,355.0621687227295,929906.0,Close
2022-10-11,AAPL,360.2965436331237,918155.0,Close
2022-10-12,AAPL,344.17611291558643,1258497.0,Close
2022-10-13,AAPL,343.98637070244587,946513.0,Close
2022-10-14,AAPL,337.76241522639594,807594.0,Close
2022-10-17,AAPL,328.8501351341198,1043551.0,Close
2022-10-18,AAPL,322.6464863886598,1250002.0,Close
2022-10-19,AAPL,320.4354365762498,1033691.0,Close
2022-10-20,AAPL,327.083485897308,742705.0,Close
2022-10-21,AAPL,317.6760643276192,1561582.0,Close
2022-10-24,AAPL,318.05749837223294,471502.0,Close
2022-10-25,AAPL,314.82419715763723,963048.0,Close
2022-10-26,AAPL,312.71158948335324,904917.0,Close
2022-10-27,AAPL,319.7990827003284,1192977.0,Close
2022-10-28,AAPL,323.76638986514814,1311611.0,Close
2022-10-31,AAPL,333.49663085493466,1633247.0,Close
2022-11-01,AAPL,332.53382282549666,870331.0,Close
2022-11-02,AAPL,327.59849121157345,1330764.0,Close
2022-11-03,AAPL,326.15106838897026,1148124.0,Close
2022-11-04,AAPL,328.0683644977329,650663.0,Close
2022-11-07,AAPL,329.5194124545156,1914699.0,Close
2022-11-08,AAPL,321.8026538378759,742658.0,Close
2022-11-09,AAPL,322.6143476747159,1220919.0,Close
2022-11-10,AAPL,324.4092170305495,1221106.0,Close
2022-11-11,AAPL,342.61136498763034,1355919.0,Close
2022-11-14,AAPL,356.9886783925864,1037090.0,Close
2022-11-15,AAPL,350.4505402936149,1444669.0,Close
2022-11-16,AAPL,348.41061519274086,680735.0,Close
2022-11-17,AAPL,337.3355158057686,1147463.0,Close
2022-11-18,AAPL,333.1127303195509,936056.0,Close
2022-11-21,AAPL,335.6086557717637,891595.0,Close
2022-11-22,AAPL,344.7200476370433,1314085.0,Close
2022-11-23,AAPL,339.3516085556735,1545151.0,Close
2022-11-24,AAPL,334.6282549659749,1004156.0,Close
2022-11-25,AAPL,318.9387411858293,1540377.0,Close
2022-11-28,AAPL,317.9604977960377,1094500.0,Close
2022-11-29,AAPL,310.6686915327291,873657.0,Close
2022-11-30,AAPL,307.1999797632052,1022017.0,Close
2022-12-01,AAPL,301.4135145817926,1031836.0,Close
2022-12-02,AAPL,300.944249945615,870993.0,Close
2022-12-05,AAPL,289.42255492457883,1354573.0,Close
2022-12-06,AAPL,280.1995123035611,1255977.0,Close
2022-12-07,AAPL,293.5193003032792,757552.0,Close
2022-12-08,AAPL,285.3297905945124,705494.0,Close
2022-12-09,AAPL,278.5697712810481,1299898.0,Close
2022-12-12,AAPL,290.01404698865184,939745.0,Close
2022-12-13,AAPL,308.7682150690423,1396735.0,Close
2022-12-14,AAPL,300.943080992851,1453208.0,Close
2022-12-15,AAPL,298.6540099955398,746390.0,Close
2022-12-16,AAPL,301.0628656440664,716529.0,Close
2022-12-19,AAPL,312.711867585133,1970658.0,Close
2022-12-20,AAPL,306.0621124914361,1263051.0,Close
2022-12-21,AAPL,304.5651010363252,956008.0,Close
2022-12-22,AAPL,309.9520952400984,850217.0,Close
2022-12-23,AAPL,313.0899683546999,944597.0,Close
2022-12-26,AAPL,310.6538436625164,764999.0,Close
2022-12-27,AAPL,309.898846535673,1402848.0,Close
2022-12-28,AAPL,300.65380542593306,922108.0,Close
2022-12-29,AAPL,299.2304058582725,1504379.0,Close
2022-12-30,AAPL,297.62734210043175,962686.0,Close
2023-01-02,AAPL,299.3090975598238,794550.0,Close
2023-01-03,AAPL,295.79613828003266,973294.0,Close
2023-01-04,AAPL,299.0308607395934,502201.0,Close
2023-01-05,AAPL,305.8740320303693,1101183.0,Close
2023-01-06,AAPL,307.08411804939243,1027346.0,Close
2023-01-09,AAPL,309.63013255523714,1402432.0,Close
2023-01-10,AAPL,310.1558887416148,609818.0,Close
2023-01-11,AAPL,310.3191053973879,1516422.0,Close
2023-01-12,AAPL,305.5379677089251,1429867.0,Close
2023-01-13,AAPL,307.83328177872255,1590608.0,Close
2023-01-16,AAPL,307.3334686244754,1056814.0,Close
2023-01-17,AAPL,321.69829713488514,1651374.0,Close
2023-01-18,AAPL,333.0423612166342,759878.0,Close
2023-01-19,AAPL,336.0542710552798,1359205.0,Close
2023-01-20,AAPL,330.5687091540207,889297.0,Close
2023-01-23,AAPL,322.622842174063,697973.0,Close
2023-01-24,AAPL,331.27689541978083,823965.0,Close
2023-01-25,AAPL,333.3724580319273,1090542.0,Close
2023-01-26,AAPL,337.08143943096854,862223.0,Close
2023-01-27,AAPL,324.2740396977141,1332400.0,Close
2023-01-30,AAPL,331.0843228306579,660238.0,Close
2023-01-31,AAPL,334.5798082817755,582322.0,Close
2023-02-01,AAPL,326.5521593613867,1728821.0,Close
2023-02-02,AAPL,323.323671889534,1442799.0,Close
2023-02-03,AAPL,325.3758348826706,794764.0,Close
2023-02-06,AAPL,325.92338088566305,1072886.0,Close
2023-02-07,AAPL,323.9917710059734,1476526.0,Close
2023-02-08,AAPL,323.42135829545504,1218042.0,Close
2023-02-09,AAPL,321.7915983279171,1133928.0,Close
2023-02-10,AAPL,323.0442881630134,1501363.0,Close
2023-02-13,AAPL,333.7092672014776,943123.0,Close
2023-02-14,AAPL,314.9728905641737,1260158.0,Close
2023-02-15,AAPL,313.49090347979234,1077753.0,Close
2023-02-16,AAPL,314.8770534692972,997568.0,Close
2023-02-17,AAPL,317.1000024659476,970671.0,Close
2023-02-20,AAPL,314.6623722862946,1117257.0,Close
2023-02-21,AAPL,302.62247038752105,1203463.0,Close
2023-02-22,AAPL,304.9727300141206,798292.0,Close
2023-02-23,AAPL,316.7639429702712,1516639.0,Close
2023-02-24,AAPL,306.20230236985907,876898.0,Close
2023-02-27,AAPL,312.2029949735227,1059582.0,Close
2023-02-28,AAPL,310.10210277804134,997622.0,Close
2023-03-01,AAPL,309.8448342632262,1192597.0,Close
2023-03-02,AAPL,302.804244938351,604370.0,Close
2023-03-03,AAPL,300.7269465909164,1424557.0,Close
2023-03-06,AAPL,309.51675472618285,948543.0,Close
2023-03-07,AAPL,313.6608852436396,1602535.0,Close
2023-03-08,AAPL,325.8223696171748,1033347.0,Close
2023-03-09,AAPL,334.4634665686125,1136689.0,Close
2023-03-10,AAPL,337.88139287325976,1955311.0,Close
2023-03-13,AAPL,351.0686814927747,1098274.0,Close
2023-03-14,AAPL,354.6555737702493,1596897.0,Close
2023-03-15,AAPL,361.3251660920412,1142037.0,Close
2023-03-16,AAPL,359.14864422247956,1232139.0,Close
2023-03-17,AAPL,359.8646668991885,1097645.0,Close
2023-03-20,AAPL,354.51193293483334,1439402.0,Close
2023-03-21,AAPL,362.443698283688,928227.0,Close
2023-03-22,AAPL,353.20434977649205,856153.0,Close
2023-03-23,AAPL,359.49074272511064,929286.0,Close
2023-03-24,AAPL,358.1659917556629,1113072.0,Close
2023-03-27,AAPL,367.6161184469985,1079123.0,Close
2023-03-28,AAPL,373.9034889307673,1390044.0,Close
2023-03-29,AAPL,389.12999307967215,1773402.0,Close
2023-03-30,AAPL,395.6126721988318,837138.0,Close
2023-03-31,AAPL,382.088545535894,945220.0,Close
2023-04-03,AAPL,381.7240689384866,696423.0,Close
2023-04-04,AAPL,372.04629647771185,2114109.0,Close
2023-04-05,AAPL,367.98395573635474,1209067.0,Close
2023-04-06,AAPL,380.45542509874457,1359325.0,Close
2023-04-07,AAPL,386.0103476360171,746040.0,Close
2023-04-10,AAPL,380.2558744586666,1115851.0,Close
2023-04-11,AAPL,371.9442957996646,1326447.0,Close
2023-04-12,AAPL,372.40855113783647,994144.0,Close
2023-04-13,AAPL,362.6006144544339,1591969.0,Close
2023-04-14,AAPL,357.41761102393394,2229448.0,Close
2023-04-17,AAPL,360.0672721757512,822089.0,Close
2023-04-18,AAPL,369.4408791062232,847715.0,Close
2023-04-19,AAPL,374.6002848271387,855501.0,Close
2023-04-20,AAPL,355.84560776780546,1989752.0,Close
2023-04-21,AAPL,358.42356727129544,1492458.0,Close
2023-04-24,AAPL,359.18157320521703,1032396.0,Close
2023-04-25,AAPL,362.6522770871434,1111556.0,Close
2023-04-26,AAPL,375.7836473896208,927165.0,Close
2023-04-27,AAPL,358.8618799419768,1583976.0,Close
2023-04-28,AAPL,354.36648524379365,989196.0,Close
2023-05-01,AAPL,359.17566834790523,1028499.0,Close
2023-05-02,AAPL,346.8213826609261,1414899.0,Close
2023-05-03,AAPL,358.3054688005642,1110184.0,Close
2023-05-04,AAPL,361.4074830235665,1021597.0,Close
2023-05-05,AAPL,368.3524385995693,1133645.0,Close
2023-05-08,AAPL,363.9021165806054,1405547.0,Close
2023-05-09,AAPL,370.6313079392972,1848096.0,Close
2023-05-10,AAPL,379.5692856884645,1365761.0,Close
2023-05-11,AAPL,381.7199920415892,1382739.0,Close
2023-05-12,AAPL,383.8957196502962,1023487.0,Close
2023-05-15,AAPL,386.3885020306281,880883.0,Close
2023-05-16,AAPL,379.2257336080935,1372363.0,Close
2023-05-17,AAPL,378.18932406481633,1134003.0,Close
2023-05-18,AAPL,377.11404742592913,703225.0,Close
2023-05-19,AAPL,380.50410285974664,994422.0,Close
2023-05-22,AAPL,389.103442631916,1112876.0,Close
2023-05-23,AAPL,380.2134304888976,979586.0,Close
2023-05-24,AAPL,379.36337115735375,1677697.0,Close
2023-05-25,AAPL,391.97112343147904,1356906.0,Close
2023-05-26,AAPL,385.74129988847614,1690033.0,Close
2023-05-29,AAPL,378.9405341693264,1217481.0,Close
2023-05-30,AAPL,380.831890572614,1111261.0,Close
2023-05-31,AAPL,388.1316249650772,853123.0,Close
2023-06-01,AAPL,388.4330702661206,1074787.0,Close
2023-06-02,AAPL,400.0343937706825,1168761.0,Close
2023-06-05,AAPL,407.8117998764155,750339.0,Close
2023-06-06,AAPL,415.6055845866383,960894.0,Close
2023-06-07,AAPL,420.9082618655641,1006817.0,Close
2023-06-08,AAPL,442.7607570394001,1397957.0,Close
2023-06-09,AAPL,440.9872955465688,1241805.0,Close
2023-06-12,AAPL,421.7108057118572,1015157.0,Close
2023-06-13,AAPL,436.8693243280669,1362452.0,Close
2023-06-14,AAPL,432.683532995335,1040739.0,Close
2023-06-15,AAPL,433.9410450258594,455669.0,Close
2023-06-16,AAPL,446.7155853248699,1005451.0,Close
2023-06-19,AAPL,431.1464329600385,1631269.0,Close
2023-06-20,AAPL,419.4575370560478,697585.0,Close
2023-06-21,AAPL,404.8474866447063,1220682.0,Close
2023-06-22,AAPL,397.96117387457736,1806813.0,Close
2023-06-23,AAPL,402.03282369072053,876573.0,Close
2023-06-26,AAPL,406.8966616364529,1107951.0,Close
2023-06-27,AAPL,409.5920816498752,736894.0,Close
2023-06-28,AAPL,397.03046805987486,1901042.0,Close
2023-06-29,AAPL,376.9878788036648,1199894.0,Close
2023-06-30,AAPL,377.63798307676154,1089114.0,Close
2023-07-03,AAPL,373.9023362606187,1651611.0,Close
2023-07-04,AAPL,377.89087326323573,1344686.0,Close
2023-07-05,AAPL,383.9458440370699,861119.0,Close
2023-07-06,AAPL,385.3190878804901,889323.0,Close
2023-07-07,AAPL,391.9880490242021,1303843.0,Close
2023-07-10,AAPL,394.1773880156741,900862.0,Close
2023-07-11,AAPL,398.99733745446974,586883.0,Close
2023-07-12,AAPL,392.9986678059178,1098955.0,Close
2023-07-13,AAPL,391.6462303230804,692410.0,Close
2023-07-14,AAPL,393.55318261818246,1760508.0,Close
2023-07-17,AAPL,400.88945638887026,1189661.0,Close
2023-07-18,AAPL,397.6145193453461,834332.0,Close
2023-07-19,AAPL,402.3983861896328,897704.0,Close
2023-07-20,AAPL,400.2474967651568,615885.0,Close
2023-07-21,AAPL,399.4186326574121,773037.0,Close
2023-07-24,AAPL,406.9435320031,1531263.0,Close
2023-07-25,AAPL,389.2491681942641,2359294.0,Close
2023-07-26,AAPL,378.3109134944572,1440619.0,Close
2023-07-27,AAPL,366.1287975952852,1139765.0,Close
2023-07-28,AAPL,347.45608892947354,1082201.0,Close
2023-07-31,AAPL,342.4349071451103,836698.0,Close
2023-08-01,AAPL,348.2807508373975,2083590.0,Close
2023-08-02,AAPL,346.27267491051884,1027102.0,Close
2023-08-03,AAPL,347.9664526641347,2045154.0,Close
2023-08-04,AAPL,356.5172434989136,1742642.0,Close
2023-08-07,AAPL,367.15530546177735,690535.0,Close
2023-08-08,AAPL,366.78736287999607,877597.0,Close
2023-08-09,AAPL,377.941620735302,953906.0,Close
2023-08-10,AAPL,378.9085750711008,1051175.0,Close
2023-08-11,AAPL,372.1015420772483,1105850.0,Close
2023-08-14,AAPL,367.41320986411006,2724242.0,Close
2023-08-15,AAPL,355.59539072046596,848035.0,Close
2023-08-16,AAPL,348.80883375006226,1209955.0,Close
2023-08-17,AAPL,346.23448384655813,1313990.0,Close
2023-08-18,AAPL,352.5591573005358,1126479.0,Close
2023-08-21,AAPL,366.1389888981414,1231979.0,Close
2023-08-22,AAPL,355.15726818606726,851235.0,Close
2023-08-23,AAPL,358.42391879853534,1133581.0,Close
2023-08-24,AAPL,350.37724052750576,1329517.0,Close
2023-08-25,AAPL,354.23327771355946,1217719.0,Close
2023-08-28,AAPL,353.39376875333625,1276806.0,Close
2023-08-29,AAPL,339.29305389018793,1827707.0,Close
2023-08-30,AAPL,346.42519221006893,1504499.0,Close
2023-08-31,AAPL,341.9792913006239,1133583.0,Close
2023-09-01,AAPL,338.1273048467847,777184.0,Close
2023-09-04,AAPL,330.3182292135877,954283.0,Close
2023-09-05,AAPL,325.71961108371556,1042106.0,Close
2023-09-06,AAPL,328.96766299191296,1186962.0,Close
2023-09-07,AAPL,327.7656094537975,935774.0,Close
2023-09-08,AAPL,330.3159619675779,825778.0,Close
2023-09-11,AAPL,333.12872846989166,767192.0,Close
2023-09-12,AAPL,343.01723728469244,709049.0,Close
2023-09-13,AAPL,340.60098173315663,1016783.0,Close
2023-09-14,AAPL,329.67324067782783,753680.0,Close
2023-09-15,AAPL,337.6143996626995,848598.0,Close
2023-09-18,AAPL,335.3204210128467,968724.0,Close
2023-09-19,AAPL,343.7483207643431,769615.0,Close
2023-09-20,AAPL,346.83830886061935,1229678.0,Close
2023-09-21,AAPL,346.0159358437085,1343625.0,Close
2023-09-22,AAPL,348.86196095713984,928453.0,Close
2023-09-25,AAPL,364.07286359283773,1059755.0,Close
2023-09-26,AAPL,380.95957748051984,1430074.0,Close
2023-09-27,AAPL,381.7429327367041,867767.0,Close
2023-09-28,AAPL,383.2932991188461,855137.0,Close
2023-09-29,AAPL,392.60237242834063,1641311.0,Close
2023-10-02,AAPL,385.47770709608955,1468857.0,Close
2023-10-03,AAPL,388.5146389964744,1310019.0,Close
2023-10-04,AAPL,388.4965117320002,1410649.0,Close
2023-10-05,AAPL,391.3928585193749,603597.0,Close
2023-10-06,AAPL,384.39636837784315,1689793.0,Close
2023-10-09,AAPL,371.10691645731896,1326466.0,Close
2023-10-10,AAPL,354.31589513254085,1643344.0,Close
2023-10-11,AAPL,345.760316666232,1286984.0,Close
2023-10-12,AAPL,342.44002142119024,1115492.0,Close
2023-10-13,AAPL,340.40280930056963,1001314.0,Close
2023-10-16,AAPL,355.14130099030746,1347811.0,Close
2023-10-17,AAPL,363.9999482823783,1045878.0,Close
2023-10-18,AAPL,356.45860369506676,1472377.0,Close
2023-10-19,AAPL,359.38211991053464,680169.0,Close
2023-10-20,AAPL,356.3404350055527,931292.0,Close
2023-10-23,AAPL,354.28998254276246,2007277.0,Close
2023-10-24,AAPL,355.9254736164944,897759.0,Close
2023-10-25,AAPL,360.97793602415754,1036983.0,Close
2023-10-26,AAPL,358.4632791863165,837047.0,Close
2023-10-27,AAPL,367.07125240613806,1266851.0,Close
2023-10-30,AAPL,358.008669760334,920157.0,Close
2023-10-31,AAPL,358.2465091797166,1012603.0,Close
2023-11-01,AAPL,378.9815882448342,1617667.0,Close
2023-11-02,AAPL,381.046975824239,880562.0,Close
2023-11-03,AAPL,393.3048158328364,1484279.0,Close
2023-11-06,AAPL,394.3058098990356,1377805.0,Close
2023-11-07,AAPL,399.5688328190094,1524955.0,Close
2023-11-08,AAPL,399.27740351450433,1116908.0,Close
2023-11-09,AAPL,397.98449790638983,2852688.0,Close
2023-11-10,AAPL,391.343689495561,1539446.0,Close
2023-11-13,AAPL,395.2669716955068,1213261.0,Close
2023-11-14,AAPL,388.04266848627503,866598.0,Close
2023-11-15,AAPL,393.9487074162142,1085181.0,Close
2023-11-16,AAPL,403.5952601454988,1759452.0,Close
