ticker,sector,date,price,volume,daily_return,cum_return,ma_5,ma_20,ma_60,volatility_20,rsi,drawdown,momentum_20
AAPL,Technology,2022-01-31,364.7880025160435,1270598.0,0.02751731257100687,-0.00010608279622015271,360.665238161035,355.6192076381917,,0.3078610111120458,62.9919,-0.02095144429951985,-0.00010608279622037475
AAPL,Technology,2022-02-01,363.7346642763635,1099915.0,-0.0028875353147987948,-0.0029933117931986164,361.0639339309914,355.17622119244464,,0.2976584866448987,67.8481,-0.02377848157900774,-0.02377848157900775
AAPL,Technology,2022-02-02,360.48548489195576,687734.0,-0.008932828524528591,-0.011899401576758062,360.85460784904177,355.36353068531776,,0.25654509295341904,61.1007,-0.03249890100501742,0.010501197680226948
AAPL,Technology,2022-02-03,357.8717821921588,734934.0,-0.007250507466563749,-0.019063632343341852,360.3797544107688,355.92363758356197,,0.23514594235108252,54.6196,-0.0395137749471892,0.032313581968948624
AAPL,Technology,2022-02-04,362.265526382151,1111777.0,0.012277425627352123,-0.007020259044272281,361.8290920517345,356.64541631556847,,0.23809616969792313,57.1959,-0.027721476753007034,0.04150181595298008
AAPL,Technology,2022-02-07,365.3785283467212,1985815.0,0.008593149880031126,0.0015125646975948648,361.94719721787004,357.6351604448476,,0.23687692315706277,52.9653,-0.019366541677610198,0.05727956987658711
AAPL,Technology,2022-02-08,368.8997729076408,1308000.0,0.00963725092673795,0.011164392589866567,362.9802189441255,358.7983158560406,,0.2378117550843352,52.6425,-0.009915930972602552,0.0673050940505473
AAPL,Technology,2022-02-09,372.6022838429017,655859.0,0.010036631104644034,0.02131307658444248,365.4035787343147,360.46303219236097,,0.22445043841814458,62.1525,0.0,0.09812421438433216
AAPL,Technology,2022-02-10,390.4166204620024,480515.0,0.04781059427593748,0.07014266171773076,371.91254638828343,362.68015962759597,,0.2671488230560407,70.0462,0.0,0.12813022506868665
AAPL,Technology,2022-02-11,387.1179874256893,1365013.0,-0.008449007709788736,0.06110101811830382,376.88303859699107,364.4261226216381,,0.2683163848241016,74.46,-0.008449007709788698,0.09914646803031402
AAPL,Technology,2022-02-14,382.94268135125463,1071647.0,-0.010785616298018552,0.04965638968344299,380.3958691978978,365.9284122553169,,0.2739095307582072,66.7134,-0.01914349625255051,0.08514042950664691
AAPL,Technology,2022-02-15,376.2629329286241,1583445.0,-0.01744320690255874,0.03134701610160184,381.8685012020944,366.6483034552637,,0.2721967792340273,60.5375,-0.03625277918913764,0.03978782049897345
AAPL,Technology,2022-02-16,381.57757583486904,855133.0,0.014124811245366908,0.0459145980325093,383.66355960048793,367.4376749345334,,0.2738391323094994,64.4277,-0.022640031606937294,0.04315980008555598
AAPL,Technology,2022-02-17,391.2892469653554,1277442.0,0.025451367547576265,0.07253455489041016,383.83808490115854,369.0500394411319,,0.2741565471255493,73.1286,0.0,0.08981482391745499
AAPL,Technology,2022-02-18,390.5099905067734,1385450.0,-0.001991510026471466,0.0703985915706089,384.5164855173754,370.46786536990743,,0.27459234937630783,68.5263,-0.001991510026471487,0.0782997286324354
AAPL,Technology,2022-02-21,383.4707576642548,984760.0,-0.018025743293746843,0.05110386133696898,384.62210077997537,371.9076013391945,,0.2716237546118349,63.0865,-0.01998135487171427,0.08118597333358601
AAPL,Technology,2022-02-22,376.6911313781615,990120.0,-0.017679643494561192,0.0325207197927746,384.7077404698828,372.6550986367736,,0.27524888571852313,60.265,-0.037307735135605195,0.04132774080991153
AAPL,Technology,2022-02-23,382.2997053475649,1124674.0,0.01488905233548743,0.047893974827244445,384.852166372422,373.6934781390666,,0.2786568804576271,64.9075,-0.02297415962107039,0.05744327866565957
AAPL,Technology,2022-02-24,388.7739343218491,1321247.0,0.016934956746561314,0.06564001396592611,384.3491038437208,375.11987238598283,,0.2817948128212634,65.7766,-0.006428269273980393,0.07919000079846561
AAPL,Technology,2022-02-25,393.6401702883303,1103822.0,0.012516878156889621,0.07897850017984376,384.9751398000321,377.05093899153326,,0.27452902989524625,66.4762,0.0,0.10878671202151136
AAPL,Technology,2022-02-28,388.06242539406793,1491893.0,-0.01416965369712353,0.06368974848565356,385.8934733459947,378.2146601354345,,0.26965455309523834,60.91,-0.014169653697123507,0.0638025996400493
AAPL,Technology,2022-03-01,390.2551145875836,945960.0,0.005650351721862901,0.06969996968753733,388.6062699878792,379.54068265099545,,0.2687860230511469,60.2262,-0.008599365502426359,0.07291152841861126
AAPL,Technology,2022-03-02,391.4651886971518,723943.0,0.003100725818409922,0.0730168160014999,390.43936665779654,381.0896678412553,,0.264671241869961,50.7521,-0.005525303958651835,0.08593883832654514
AAPL,Technology,2022-03-03,393.56065585241333,1964505.0,0.005352882493167677,0.0787605489307488,391.3967109639094,382.874111524268,,0.26115825753403793,54.7024,-0.00020199776831394148,0.09972530787881873
AAPL,Technology,2022-03-04,401.33937062208344,944056.0,0.019764970542652804,0.10008221940294093,392.93655103066004,384.8278037362646,,0.26528661259834957,62.7564,0.0,0.10785968135072777
AAPL,Technology,2022-03-07,403.531175175618,915701.0,0.0054612248734462465,0.10609001578238031,396.03030098697,386.7354360777095,,0.26499841905546967,70.1629,0.0,0.10441950982049031
AAPL,Technology,2022-03-08,409.7917019042806,1096330.0,0.015514357040538496,0.12325029120620301,399.9376184503094,388.7800325275415,,0.26714276885584987,70.5745,0.0,0.11084834418393008
AAPL,Technology,2022-03-09,410.6180387734682,1096806.0,0.0020164802394671,0.1255153032223959,403.76818846557273,390.6808202740698,,0.2668145262607127,66.1936,0.0,0.10202770240290548
AAPL,Technology,2022-03-10,413.45456757454656,971148.0,0.0069079498054960276,0.13329030644237383,407.7469708099994,391.832717629697,,0.2140634986104052,68.5823,0.0,0.059008622853407244
AAPL,Technology,2022-03-11,419.4342865159263,1109001.0,0.014462819884802913,0.14968088002164293,411.3659539887679,393.44853258420886,,0.21331980047211585,79.6346,0.0,0.08347919791880098
AAPL,Technology,2022-03-14,406.15973813705455,1156031.0,-0.03164869636466339,0.11329497893357887,411.89166658105523,394.60938542349885,,0.24337050366823365,71.9348,-0.031648696364663366,0.060628020631902535
AAPL,Technology,2022-03-15,403.5059879776078,1148060.0,-0.0065337597754489,0.10602097698201352,410.6345237957207,395.971538175948,,0.23408454208002932,66.5111,-0.03797567116085947,0.07240430205797499
AAPL,Technology,2022-03-16,399.52695422764185,542333.0,-0.009861151676853752,0.09511433637021183,408.4163068865554,396.86900709558665,,0.23526868269861934,58.7107,-0.04746233898436571,0.047039919349297854
AAPL,Technology,2022-03-17,394.1007232895873,1955051.0,-0.013581639187634997,0.08024088858442524,404.54553802956355,397.00958091179825,,0.2251374499929369,50.3697,-0.060399361808913775,0.0071851612228965855
AAPL,Technology,2022-03-18,391.9132323287658,1039297.0,-0.005550588546405999,0.0742449158808891,399.04132719213146,397.0797430028979,,0.22600300630639042,53.2693,-0.06561469834945297,0.0035933570359398814
AAPL,Technology,2022-03-21,405.0547612988468,1399695.0,0.03353173071496851,0.11026620712213098,398.8203318244899,398.15894318462745,,0.24400862437844537,60.5951,-0.034283142030482286,0.056285918034693294
AAPL,Technology,2022-03-22,397.52373083272806,746070.0,-0.018592622987493757,0.08962344611735462,397.623880395514,399.2005731573558,,0.24504692157443772,53.9774,-0.05223835148337662,0.05530419412410481
AAPL,Technology,2022-03-23,406.2308312873165,988623.0,0.021903347597258982,0.11348984720778632,398.9646558074489,400.39712945434337,,0.25083002516937447,57.6534,-0.03147919865656587,0.06259781424104105
AAPL,Technology,2022-03-24,391.34965475635806,969271.0,-0.03663231686231461,0.07270013430190048,398.41444210080306,400.52591547606886,,0.28195036016956476,44.4426,-0.0669583595391214,0.006625239521270698
AAPL,Technology,2022-03-25,388.661211341452,1694747.0,-0.006869671104168584,0.06533103718584887,397.7640379033403,400.27696752872487,377.6496830834322,0.2793598044377291,41.773,-0.07336804873558152,-0.012648503183075532
AAPL,Technology,2022-03-28,390.26166439210465,907329.0,0.004117861530685607,0.06971792288132184,394.80541852199184,400.3869294786267,378.07359908408426,0.27498928105583026,38.6074,-0.06955230667036552,0.005667229945809371
AAPL,Technology,2022-03-29,395.51762793705154,1395495.0,0.01346779359723671,0.08412466307395228,394.4041979428565,400.65005514610016,378.4556529965135,0.2783389003969752,41.6242,-0.05702122918357709,0.013484803024373715
AAPL,Technology,2022-03-30,401.93601202356945,921849.0,0.016227807898209434,0.10171762984402744,393.5452340901071,401.173596312421,379.208931612998,0.2836179594179898,43.8551,-0.04171875083867862,0.026747776376402577
AAPL,Technology,2022-03-31,409.1873314731498,983281.0,0.0180409797397183,0.12159369528293396,397.11276943346553,401.95493009345785,380.25089306709594,0.28943645243668487,44.6067,-0.024430418237607332,0.039705888757834984
AAPL,Technology,2022-04-01,406.2513098950544,1013945.0,-0.007175250434868441,0.1135459796331093,400.630789144186,402.2005270571064,381.22458236964655,0.28337193451911546,50.0541,-0.031430374303392405,0.012238867234374284
AAPL,Technology,2022-04-04,402.317149397605,1616088.0,-0.009684056153482223,0.10276233783685784,403.041886145286,402.13982576820575,382.1701407635876,0.2851337564557797,49.3083,-0.04081005694719557,-0.003008505544793705
AAPL,Technology,2022-04-05,410.14943517703347,641480.0,0.01946793913994438,0.12423084791568861,405.96824759328246,402.1577124318434,383.2453536051418,0.2883139567123729,55.9151,-0.02213660551219695,0.0008729636815252295
AAPL,Technology,2022-04-06,408.6320871550624,728006.0,-0.003699500454794391,0.12007175538253057,407.30746261958103,402.0584148509231,384.4007557724513,0.2885503454820608,58.46,-0.025754211584831342,-0.004836493848000223
AAPL,Technology,2022-04-07,397.3366931819968,645126.0,-0.027641965298675575,0.08911077078821994,404.9373349613504,401.25252113129557,385.2551327961962,0.30313845058212685,52.8547,-0.05268427986058421,-0.03898342322616544
AAPL,Technology,2022-04-08,387.60278514928115,827691.0,-0.024497883532385245,0.06242986197158373,401.20763001219575,399.6609460629634,385.8452004229368,0.30691788650727453,40.472,-0.07589151004095727,-0.07589151004095729
AAPL,Technology,2022-04-11,379.9373414886347,887251.0,-0.019776544324092482,0.04141867071506322,396.7316684304017,398.34982623054236,386.2958746364527,0.29528271982032134,40.4127,-0.0941671825529025,-0.06456178243736066
AAPL,Technology,2022-04-12,384.307141579584,680991.0,0.01150137039393928,0.05339641258212113,391.5632097109118,397.38988391064123,386.669908513951,0.29946543445490276,37.455,-0.08374886380445791,-0.0475800780410951
AAPL,Technology,2022-04-13,385.7171825575682,866684.0,0.0036690470340692283,0.05726137356540484,386.98022879141297,396.6993953271375,387.0020257857525,0.29876404216962993,46.1896,-0.08038709529073713,-0.03456530660558421
AAPL,Technology,2022-04-14,391.79988653035906,611418.0,0.015769854825907315,0.0739342319395706,385.8728674610854,396.5843534891761,387.5479912807021,0.30129294908526133,52.0301,-0.06588493328744109,-0.005838194713328582
AAPL,Technology,2022-04-15,388.3093063433025,808315.0,-0.008909089326104347,0.06436645593685975,386.01417169988974,396.40415718990295,387.98392185423603,0.3023297306911526,48.7673,-0.07420704785764325,-0.009195724176110587
AAPL,Technology,2022-04-18,389.87218641947226,1550139.0,0.004024832911905474,0.06865035307904255,388.0011406860572,395.6450284459342,388.57052432325213,0.2755026291728156,46.2613,-0.0704808859142505,-0.03748277104727815
AAPL,Technology,2022-04-19,395.46178995278734,1257851.0,0.014337015380987195,0.08397160962803407,390.2320703606979,395.5419314019372,389.13253439868885,0.2736149941038478,45.6649,-0.05715435607868151,-0.005186962991168831
AAPL,Technology,2022-04-20,392.96808799349935,1151652.0,-0.0063057974819406,0.07713630418154649,391.68225144788414,394.8787942372463,389.6564672768854,0.26155976463458575,38.4006,-0.06309974976597918,-0.0326482932174017
AAPL,Technology,2022-04-21,397.1373552670152,816046.0,0.010609684096243521,0.088564380097508,392.7497451952154,395.1681792627791,390.27132237494357,0.22922381031628802,43.595,-0.05315953408130471,0.014789077849731047
AAPL,Technology,2022-04-22,391.54148087094507,702432.0,-0.014090526418265914,0.07322593494176077,393.3961801007439,395.3121927392539,390.880033086504,0.2338291196539157,42.6,-0.06650101468021531,0.007410746031362159
AAPL,Technology,2022-04-25,388.6082006242004,776231.0,-0.007491620658480191,0.06518573335633437,393.1433829416895,395.22951955085864,391.2770363883066,0.23505685981269966,34.1398,-0.07349443496330728,-0.0042368080669152874
AAPL,Technology,2022-04-26,385.53658212720313,1079706.0,-0.007904152542492549,0.05676634283379922,391.1583413765726,394.7304672603662,391.64040168582056,0.230890981007888,33.3759,-0.08081767628082559,-0.02523540066193186
AAPL,Technology,2022-04-27,375.5592803640944,1493975.0,-0.02587900143757793,0.029418285128419264,387.6765798506916,393.41163067739245,391.8916316103562,0.23708819816092175,34.0215,-0.1046051969577503,-0.0656242060189629
AAPL,Technology,2022-04-28,379.79424455220993,1448019.0,0.011276420020855049,0.041026438088675565,384.2079577077306,391.9419763313454,392.2570059830238,0.23013312984176704,43.7678,-0.09450834907415519,-0.07183283708984667
AAPL,Technology,2022-04-29,376.05717258142727,1329087.0,-0.009839727758878536,0.03078302134808797,381.11109604982704,390.4322694656641,392.4868667530117,0.23087224572379908,46.696,-0.10341814040720293,-0.07432379066402794
AAPL,Technology,2022-05-02,376.3581084082956,858428.0,0.0008002395614543634,0.03160789470104608,378.661077606646,389.1343174161986,392.66985975403793,0.23029884626910543,42.7273,-0.10270066013307443,-0.06452382412278035
AAPL,Technology,2022-05-03,380.55034550813673,1112325.0,0.01113895783346086,0.04309893154078637,377.6638302828328,387.65436293275377,392.8640359640462,0.2211267816246241,45.5018,-0.09270568062230441,-0.0721665986352531
AAPL,Technology,2022-05-04,384.5017906802457,1000489.0,0.010383501733082667,0.05392995110421683,379.4523323460631,386.4478481090129,393.06236107800197,0.22666234898112259,43.4015,-0.08328478848463004,-0.059051399127303617
AAPL,Technology,2022-05-05,390.35223818858486,1051792.0,0.015215657378314873,0.06996618814096278,381.56393107333804,386.09862535934235,393.06128804011166,0.2154949886002664,51.7715,-0.06933636391272267,-0.017578177684719254
AAPL,Technology,2022-05-06,389.7081103510382,1978409.0,-0.001650119493449509,0.06820061607657957,384.2941186272602,386.2038916194302,393.10445675553416,0.19660128173684158,49.8554,-0.07087207012047493,0.00543165653710731
AAPL,Technology,2022-05-09,386.2701910827697,646448.0,-0.008821780139940394,0.05877718509620311,386.276535162155,386.52053409913697,393.1599152510593,0.1852493745427182,41.5813,-0.07906863243975008,0.016668142092383542
AAPL,Technology,2022-05-10,385.7928576831142,999514.0,-0.0012357500285421485,0.05746880115950059,387.3250375971505,386.59481990431345,393.3187473303009,0.181043689896113,43.176,-0.08020667340349798,0.0038659601729584825
AAPL,Technology,2022-05-11,371.6223412113945,1706211.0,-0.03673089376724348,0.018627026961936632,384.7491477033803,385.89007783700475,393.15282675324295,0.2228971604929187,29.6125,-0.11399150437053354,-0.036541906825916626
AAPL,Technology,2022-05-12,359.9433860951402,753178.0,-0.031426945641060855,-0.013385309242911592,378.6673772846914,384.29725281524384,392.63039573873937,0.23621407793371127,26.9888,-0.14183604520019888,-0.08130808999800565
AAPL,Technology,2022-05-13,349.6202138064393,956600.0,-0.028679988819053537,-0.041681407542538795,370.6497979757716,382.3627981884007,391.94889946040047,0.25145838713291624,24.3662,-0.16644817782877197,-0.09963472908027171
AAPL,Technology,2022-05-16,342.10540759273204,970439.0,-0.02149419832420707,-0.06227969742659445,361.81684127776407,379.9744592470637,391.2594769592084,0.25544222555455953,23.0212,-0.18436470600802451,-0.12251907289263997
AAPL,Technology,2022-05-17,345.3044824801002,1027262.0,0.009351138030465167,-0.05351094544326096,353.7191662371613,377.4665938734293,390.7363661442408,0.2506446373608222,29.478,-0.17673758779138657,-0.1268322471272768
AAPL,Technology,2022-05-18,338.58208643163505,700607.0,-0.019468024278695983,-0.07193721733689151,347.1111152812094,374.7472937953361,390.0077391623086,0.25473390858055955,22.9581,-0.1927648804200017,-0.1383980104836502
AAPL,Technology,2022-05-19,335.9326100594709,1307356.0,-0.007825211310165114,-0.07919950472033022,342.3089600740755,371.6870565349589,389.12705042460226,0.24579450960428192,23.2905,-0.19908166580770162,-0.1541148028404261
AAPL,Technology,2022-05-20,345.74537354783484,1419217.0,0.02921051185422807,-0.052302450937584344,341.5339920223546,369.39725116880334,388.3288038122607,0.27801995393692597,31.9126,-0.1756864313125089,-0.11696361576107173
AAPL,Technology,2022-05-23,343.2070131740791,1271904.0,-0.007341704525814952,-0.05926016632263964,341.754313138624,367.1271917962973,387.5812136085942,0.27801017815816315,27.4961,-0.18173829797043253,-0.11683023512420931
AAPL,Technology,2022-05-24,348.9757231561413,864416.0,0.01680825204797376,-0.0434479740866216,342.48856127383226,365.2991488477442,386.8932237514035,0.2894243914553798,29.0501,-0.1679847490415155,-0.0948311020690612
AAPL,Technology,2022-05-25,341.9650426432876,1162638.0,-0.020089307214407492,-0.06266444160175932,343.1651525161627,363.61943696170385,386.06822131717246,0.2845226570533329,21.851,-0.18469935902509285,-0.08945122508552605
AAPL,Technology,2022-05-26,340.59323166501963,825593.0,-0.004011553250192645,-0.06642461310757297,344.0972768372725,361.6593863173444,385.1854309140492,0.27837326969777076,21.6675,-0.1879699809612799,-0.10321644798332741
AAPL,Technology,2022-05-27,333.6275873556381,1026324.0,-0.020451505378804358,-0.0855176351541228,341.67371959883315,359.5379070560549,384.0569011929418,0.28318294411009565,20.8202,-0.20457721726340086,-0.1128274856042053
AAPL,Technology,2022-05-30,331.30511987108747,2081161.0,-0.006961257319752057,-0.09188358221019033,339.2933409382348,357.28525762919446,382.8531336045329,0.2821160225170591,20.4028,-0.21011435993202357,-0.1197077664348658
AAPL,Technology,2022-05-31,337.6257081237207,1162509.0,0.019077846593776204,-0.07455867650230674,337.0233379317507,355.13902575997366,381.65036704152357,0.2898893302913243,29.8117,-0.19504504286418003,-0.11279621183131538
AAPL,Technology,2022-06-01,324.926336113615,832664.0,-0.037613758977891876,-0.10936800339253028,333.61559662581624,352.1602530316421,380.22217199719273,0.3040546542514598,29.4547,-0.2253224246099461,-0.15494194308232512
AAPL,Technology,2022-06-02,328.21334782966835,1162083.0,0.010116175116393178,-0.10035821415058621,331.13961985874596,349.0533085136964,378.8014850014448,0.29934680175741607,36.3098,-0.2174856505985574,-0.15918671466383727
AAPL,Technology,2022-06-03,330.1082640482325,724589.0,0.005773428262727309,-0.09516419683783273,330.43575519726477,346.07331619855603,377.3127179603165,0.30272802012914934,41.7333,-0.21296786013773342,-0.15293458031735552
AAPL,Technology,2022-06-06,325.95085555924237,773832.0,-0.012594075767769053,-0.1065597675002472,329.36490233489576,343.0573494223797,375.9759032506864,0.3031446978680252,36.8381,-0.2228798025388282,-0.15615840133675274
AAPL,Technology,2022-06-07,315.7148056018996,855485.0,-0.03140366034560793,-0.13461706110077043,324.98272183053155,339.55344681831895,374.5127168777579,0.31261384354720234,35.1579,-0.24728422126761057,-0.1816468363413194
AAPL,Technology,2022-06-08,316.3831583820683,941062.0,0.0021169510213323584,-0.1327850878044241,323.2740862842222,336.7914876768526,373.1269869469983,0.2982919868398269,36.9764,-0.24569075883105007,-0.14864333142421005
AAPL,Technology,2022-06-09,312.8502706261199,1462662.0,-0.011166484885020478,-0.1424688300135204,320.20147084351254,334.43683190340164,371.7728127359405,0.285441149094235,26.0847,-0.2541137415711945,-0.13083478482522437
AAPL,Technology,2022-06-10,314.62154130030694,1292500.0,0.005661720127785541,-0.13761372852820442,317.10412629392744,332.686898278095,370.48461788546615,0.2764672990009524,28.9835,-0.24989074232880942,-0.10010483125414693
AAPL,Technology,2022-06-13,314.938320780819,1253740.0,0.0010068588412694979,-0.13674542728618355,314.90161933824277,331.3285439374994,368.9826772101658,0.2702543304624564,22.7941,-0.24913548819080503,-0.07941145100008107
AAPL,Technology,2022-06-14,326.24165758230566,851121.0,0.03589063653309177,-0.1057626711813825,317.006989734324,330.3754026926096,367.79464265599205,0.30216613776974344,38.2394,-0.22218648291186383,-0.05520584256792305
AAPL,Technology,2022-06-15,324.68860287980567,921274.0,-0.0047604426547157574,-0.11001963670492976,318.66807863387146,329.68072851501813,366.4356055158669,0.2957595670136043,38.136,-0.2258892195560247,-0.04103431371179378
AAPL,Technology,2022-06-16,317.52149279498656,1236071.0,-0.02207379631206907,-0.12966488196604642,319.60232306764476,328.76017265179394,365.205136149844,0.3037446131424545,38.0218,-0.24297678324652183,-0.05480598403717041
AAPL,Technology,2022-06-17,318.944836663283,896801.0,0.0044826693644182125,-0.1257634573956583,320.46698214024,327.4201458075663,364.0431965718745,0.2811994235140147,40.6829,-0.23958329846462761,-0.07751524368797924
AAPL,Technology,2022-06-20,320.6613225757916,998724.0,0.005381764227526009,-0.12105852244427429,321.6115824992345,326.2928612776519,362.88319087493596,0.28274265422750083,36.2586,-0.23549091506229122,-0.06569122929563231
AAPL,Technology,2022-06-21,330.45251550798497,1331454.0,0.030534374565486022,-0.09422059414744599,322.4537540843704,325.36670089524415,361.7987723344515,0.299361222070188,54.6976,-0.2121471083040862,-0.053078785769486214
AAPL,Technology,2022-06-22,336.71892044211705,1017058.0,0.018963102533806175,-0.07704420640125398,324.8598175968326,325.1043947851856,360.711820808094,0.30111184996302065,56.8817,-0.19720697313730093,-0.015341106683360306
AAPL,Technology,2022-06-23,339.5486602461131,1172260.0,0.008403863377444143,-0.0692878120084296,329.26525108705795,325.0521662142403,359.55117628764333,0.3024690205347505,57.5242,-0.1904604102191819,-0.0030669177241133827
AAPL,Technology,2022-06-24,350.69712066719984,1892654.0,0.032833174523516195,-0.038729576308938696,335.6157078878413,325.9056428798184,358.6252731338458,0.3135727625789803,67.7458,-0.1638806555842126,0.051163434795234775
AAPL,Technology,2022-06-27,341.67622462207834,1093075.0,-0.02572275480323105,-0.06345609971714194,339.8186882970987,326.42419811736795,357.6145910542537,0.32796785775278986,68.9474,-0.1853879484668582,0.03130378653679222
AAPL,Technology,2022-06-28,337.02911034983066,1584090.0,-0.0136009295858609,-0.07619396735895667,341.1340072654678,326.39436822867344,356.3959189738003,0.325567012722762,64.2409,-0.19646742961955413,-0.001767038941452359
AAPL,Technology,2022-06-29,330.3108293237901,1339249.0,-0.019933830104666983,-0.09460895986328965,339.85238904180244,326.6635928891822,355.0905646766124,0.30371021513143065,61.5368,-0.2124849113610843,0.01657142746438489
AAPL,Technology,2022-06-30,327.6411332808457,704689.0,-0.00808237516284216,-0.10192666991875043,337.47088364874895,326.63498216174105,353.92897201159326,0.30333134423748587,58.5015,-0.21884990375386293,-0.0017434225408761161
AAPL,Technology,2022-07-01,317.8538448242101,836441.0,-0.029871977180124576,-0.12875389594101605,330.90222848015094,326.0222612005399,352.76648967284206,0.32037671371038684,51.6942,-0.2421844016031796,-0.03712242484856998
AAPL,Technology,2022-07-04,322.4780163488668,868364.0,0.01454810630720571,-0.11607891499942713,327.0625868255087,325.8486192400211,351.80883425384593,0.322610852726414,47.6289,-0.23115961971644397,-0.010654487175427496
AAPL,Technology,2022-07-05,321.06486658496027,837635.0,-0.004382158448834272,-0.11995239725016515,323.8697380725346,326.11612228917414,350.7547963372689,0.30168147111877225,47.713,-0.23452880008470853,0.016945866611674854
AAPL,Technology,2022-07-06,310.80681514940653,1139580.0,-0.03195009016297723,-0.14806999750573435,319.96893523765783,325.8373051275411,349.5062902137995,0.32347453093453454,45.9213,-0.2589856739391645,-0.017625284674374853
AAPL,Technology,2022-07-07,304.0004682589228,1369216.0,-0.021898962824260737,-0.16672638095922865,315.24080223327326,325.39481500918123,348.0429665759422,0.33025618955490776,41.4796,-0.2752131191178153,-0.02828766089760959
AAPL,Technology,2022-07-08,306.26422711639225,1591788.0,0.007446563718912946,-0.16052135585975236,312.92287869170974,324.9769492999855,346.6755485888271,0.3308103872713614,41.8425,-0.26981594742669396,-0.026563070504882047
AAPL,Technology,2022-07-11,312.0923370247326,1238855.0,0.01902967892533347,-0.14454634679708922,310.8457428268829,324.8346501121812,345.37921776558136,0.3384587248776146,39.1078,-0.2559207793498251,-0.009036638504423489
AAPL,Technology,2022-07-12,326.0150650228347,1059838.0,0.04461092550631496,-0.10638376759994916,311.8357825144578,324.8233204842076,344.2217723500822,0.351951229231848,44.1788,-0.22272671666660332,-0.0006945543409453414
AAPL,Technology,2022-07-13,347.16060014832277,683410.0,0.06486060735876431,-0.048423276020831185,319.10653951424104,325.94692034763347,343.4583142193293,0.4192685213477961,53.452,-0.17231229942585832,0.06921092107700444
AAPL,Technology,2022-07-14,350.5191269449593,1122999.0,0.00967427408295074,-0.0392174619821003,328.4102712514483,327.5968020551321,342.681343747295,0.40840943276084773,49.9131,-0.1643050217554169,0.10392252146306902
AAPL,Technology,2022-07-15,343.0446588472291,1145632.0,-0.021323994963915016,-0.05970518398421143,335.7663575976157,328.80179316432947,341.8730633802331,0.4191969727282843,50.678,-0.18212537726287348,0.0755610983895274
